Territorio_Code,Indicatore_Code,TipoVolontariato_Code,Anno,Valore,AmpiezzaFamiglia_Code,RisorseEconomiche_Code,Sesso_Code,AnniAttivita_Code,TipoAttivita_Code,TitoloStudio_Code,CondizioneLavorativa_Code,Eta_Code
IT,PGE15_UAPV,DIRVOL,2023,5.3,,,,,,99.0,1.0,
IT,PGE15_UAPV,DIRVOL,2013,5.0,,,,,,99.0,11.0,
IT,PGE15_UAPV,DIRVOL,2023,4.6,,,,,,99.0,11.0,
IT,PGE15_UAPV,DIRVOL,2013,4.6,,,,,,99.0,4.0,
IT,PGE15_UAPV,DIRVOL,2023,4.4,,,,,,99.0,4.0,
IT,PGE15_UAPV,DIRVOL,2013,4.3,,,,,,99.0,5.0,
IT,PGE15_UAPV,DIRVOL,2023,3.4,,,,,,99.0,5.0,
IT,PGE15_UAPV,DIRVOL,2013,5.1,,,,,,99.0,6.0,
IT,PGE15_UAPV,DIRVOL,2023,5.2,,,,,,99.0,6.0,
IT,PGE15_UAPV,DIRVOL,2013,5.3,,,,,,99.0,7.0,
IT,PGE15_UAPV,DIRVOL,2023,3.3,,,,,,99.0,7.0,
IT,PGE15_UAPV,DIRVOL,2013,5.7,,,,,,99.0,12.0,
IT,PGE15_UAPV,DIRVOL,2023,6.0,,,,,,99.0,12.0,
IT,PGE15_UAPV,DIRVOL,2013,5.8,,,,,,99.0,99.0,
IT,PGE15_UAPV,DIRVOL,2023,4.9,,,,,,99.0,99.0,
IT,PGE15_UAPV,ORGVOL,2013,3.1,,,,,,3.0,99.0,
IT,PGE15_UAPV,ORGVOL,2023,2.3,,,,,,3.0,99.0,
IT,PGE15_UAPV,ORGVOL,2013,6.5,,,,,,4.0,99.0,
IT,PGE15_UAPV,ORGVOL,2023,5.0,,,,,,4.0,99.0,
IT,PGE15_UAPV,ORGVOL,2013,10.0,,,,,,7.0,99.0,
IT,PGE15_UAPV,ORGVOL,2023,6.6,,,,,,7.0,99.0,
IT,PGE15_UAPV,ORGVOL,2013,13.6,,,,,,11.0,99.0,
IT,PGE15_UAPV,ORGVOL,2023,10.3,,,,,,11.0,99.0,
IT,PGE15_UAPV,ORGVOL,2013,9.1,,,,,,99.0,1.0,
IT,PGE15_UAPV,ORGVOL,2023,6.3,,,,,,99.0,1.0,
IT,PGE15_UAPV,ORGVOL,2013,7.0,,,,,,99.0,11.0,
IT,PGE15_UAPV,ORGVOL,2023,6.1,,,,,,99.0,11.0,
IT,PGE15_UAPV,ORGVOL,2013,5.4,,,,,,99.0,4.0,
IT,PGE15_UAPV,ORGVOL,2023,4.6,,,,,,99.0,4.0,
IT,PGE15_UAPV,ORGVOL,2013,9.5,,,,,,99.0,5.0,
IT,PGE15_UAPV,ORGVOL,2023,5.5,,,,,,99.0,5.0,
IT,PGE15_UAPV,ORGVOL,2013,7.9,,,,,,99.0,6.0,
IT,PGE15_UAPV,ORGVOL,2023,7.8,,,,,,99.0,6.0,
IT,PGE15_UAPV,ORGVOL,2013,5.5,,,,,,99.0,7.0,
IT,PGE15_UAPV,ORGVOL,2023,4.0,,,,,,99.0,7.0,
IT,PGE15_UAPV,ORGVOL,2013,6.2,,,,,,99.0,12.0,
IT,PGE15_UAPV,ORGVOL,2023,5.9,,,,,,99.0,12.0,
IT,PGE15_UAPV,ORGVOL,2013,7.9,,,,,,99.0,99.0,
IT,PGE15_UAPV,ORGVOL,2023,6.2,,,,,,99.0,99.0,
IT,PGE15_UAPV,TOTAL,2013,6.1,,,,,,3.0,99.0,
IT,PGE15_UAPV,TOTAL,2023,3.9,,,,,,3.0,99.0,
IT,PGE15_UAPV,TOTAL,2013,10.5,,,,,,4.0,99.0,
IT,PGE15_UAPV,TOTAL,2023,7.6,,,,,,4.0,99.0,
IT,PGE15_UAPV,TOTAL,2013,15.1,,,,,,7.0,99.0,
IT,PGE15_UAPV,TOTAL,2023,9.5,,,,,,7.0,99.0,
IT,PGE15_UAPV,TOTAL,2013,22.1,,,,,,11.0,99.0,
IT,PGE15_UAPV,TOTAL,2023,15.0,,,,,,11.0,99.0,
IT,PGE15_UAPV,TOTAL,2013,14.8,,,,,,99.0,1.0,
IT,PGE15_UAPV,TOTAL,2023,9.5,,,,,,99.0,1.0,
IT,PGE15_UAPV,TOTAL,2013,11.1,,,,,,99.0,11.0,
IT,PGE15_UAPV,TOTAL,2023,8.8,,,,,,99.0,11.0,
IT,PGE15_UAPV,TOTAL,2013,9.5,,,,,,99.0,4.0,
IT,PGE15_UAPV,TOTAL,2023,6.8,,,,,,99.0,4.0,
IT,PGE15_UAPV,TOTAL,2013,12.9,,,,,,99.0,5.0,
IT,PGE15_UAPV,TOTAL,2023,7.7,,,,,,99.0,5.0,
IT,PGE15_UAPV,TOTAL,2013,12.0,,,,,,99.0,6.0,
IT,PGE15_UAPV,TOTAL,2023,10.7,,,,,,99.0,6.0,
IT,PGE15_UAPV,TOTAL,2013,9.7,,,,,,99.0,7.0,
IT,PGE15_UAPV,TOTAL,2023,6.1,,,,,,99.0,7.0,
IT,PGE15_UAPV,TOTAL,2013,10.7,,,,,,99.0,12.0,
IT,PGE15_UAPV,TOTAL,2023,9.7,,,,,,99.0,12.0,
IT,PGE15_UAPV,TOTAL,2013,12.7,,,,,,99.0,99.0,
IT,PGE15_UAPV,TOTAL,2023,9.1,,,,,,99.0,99.0,
IT,HUA_15,DIRVOL,2013,5716.0,,,,,,3.0,99.0,
IT,HUA_15,DIRVOL,2023,1806.0,,,,,,3.0,99.0,
IT,HUA_15,DIRVOL,2013,13382.0,,,,,,4.0,99.0,
IT,HUA_15,DIRVOL,2023,6814.0,,,,,,4.0,99.0,
IT,HUA_15,DIRVOL,2013,18243.0,,,,,,7.0,99.0,
IT,HUA_15,DIRVOL,2023,11975.0,,,,,,7.0,99.0,
IT,HUA_15,DIRVOL,2013,10895.0,,,,,,11.0,99.0,
IT,HUA_15,DIRVOL,2023,7097.0,,,,,,11.0,99.0,
IT,HUA_15,DIRVOL,2013,21098.0,,,,,,99.0,1.0,
IT,HUA_15,DIRVOL,2023,9725.0,,,,,,99.0,1.0,
IT,HUA_15,DIRVOL,2013,27138.0,,,,,,99.0,11.0,
IT,HUA_15,DIRVOL,2023,17966.0,,,,,,99.0,11.0,
IT,HUA_15,DIRVOL,2013,7212.0,,,,,,99.0,4.0,
IT,HUA_15,DIRVOL,2023,3905.0,,,,,,99.0,4.0,
IT,HUA_15,DIRVOL,2013,3506.0,,,,,,99.0,5.0,
IT,HUA_15,DIRVOL,2023,2533.0,,,,,,99.0,5.0,
IT,HUA_15,DIRVOL,2013,9577.0,,,,,,99.0,6.0,
IT,HUA_15,DIRVOL,2023,8364.0,,,,,,99.0,6.0,
IT,HUA_15,DIRVOL,2013,1181.0,,,,,,99.0,7.0,
IT,HUA_15,DIRVOL,2023,1207.0,,,,,,99.0,7.0,
IT,HUA_15,DIRVOL,2013,5662.0,,,,,,99.0,12.0,
IT,HUA_15,DIRVOL,2023,1957.0,,,,,,99.0,12.0,
IT,HUA_15,DIRVOL,2013,48236.0,,,,,,99.0,99.0,
IT,HUA_15,DIRVOL,2023,27692.0,,,,,,99.0,99.0,
IT,HUA_15,ORGVOL,2013,7627.0,,,,,,3.0,99.0,
IT,HUA_15,ORGVOL,2023,3791.0,,,,,,3.0,99.0,
IT,HUA_15,ORGVOL,2013,18503.0,,,,,,4.0,99.0,
IT,HUA_15,ORGVOL,2023,14713.0,,,,,,4.0,99.0,
IT,HUA_15,ORGVOL,2013,33339.0,,,,,,7.0,99.0,
IT,HUA_15,ORGVOL,2023,24196.0,,,,,,7.0,99.0,
IT,HUA_15,ORGVOL,2013,17584.0,,,,,,11.0,99.0,
IT,HUA_15,ORGVOL,2023,13886.0,,,,,,11.0,99.0,
IT,HUA_15,ORGVOL,2013,30178.0,,,,,,99.0,1.0,
IT,HUA_15,ORGVOL,2023,19567.0,,,,,,99.0,1.0,
IT,HUA_15,ORGVOL,2013,46875.0,,,,,,99.0,11.0,
IT,HUA_15,ORGVOL,2023,37018.0,,,,,,99.0,11.0,
IT,HUA_15,ORGVOL,2013,8167.0,,,,,,99.0,4.0,
IT,HUA_15,ORGVOL,2023,5405.0,,,,,,99.0,4.0,
IT,HUA_15,ORGVOL,2013,6007.0,,,,,,99.0,5.0,
IT,HUA_15,ORGVOL,2023,5018.0,,,,,,99.0,5.0,
IT,HUA_15,ORGVOL,2013,23446.0,,,,,,99.0,6.0,
IT,HUA_15,ORGVOL,2023,21132.0,,,,,,99.0,6.0,
IT,HUA_15,ORGVOL,2013,2733.0,,,,,,99.0,7.0,
IT,HUA_15,ORGVOL,2023,1802.0,,,,,,99.0,7.0,
IT,HUA_15,ORGVOL,2013,6522.0,,,,,,99.0,12.0,
IT,HUA_15,ORGVOL,2023,3661.0,,,,,,99.0,12.0,
IT,HUA_15,ORGVOL,2013,77053.0,,,,,,99.0,99.0,
IT,HUA_15,ORGVOL,2023,56585.0,,,,,,99.0,99.0,
IT,HUA_15,TOTAL,2013,13343.0,,,,,,3.0,99.0,
IT,HUA_15,TOTAL,2023,5597.0,,,,,,3.0,99.0,
IT,HUA_15,TOTAL,2013,31885.0,,,,,,4.0,99.0,
IT,HUA_15,TOTAL,2023,21526.0,,,,,,4.0,99.0,
IT,HUA_15,TOTAL,2013,51581.0,,,,,,7.0,99.0,
IT,HUA_15,TOTAL,2023,36171.0,,,,,,7.0,99.0,
IT,HUA_15,TOTAL,2013,28479.0,,,,,,11.0,99.0,
IT,HUA_15,TOTAL,2023,20982.0,,,,,,11.0,99.0,
IT,HUA_15,TOTAL,2013,51276.0,,,,,,99.0,1.0,
IT,HUA_15,TOTAL,2023,29292.0,,,,,,99.0,1.0,
IT,HUA_15,TOTAL,2013,74013.0,,,,,,99.0,11.0,
IT,HUA_15,TOTAL,2023,54984.0,,,,,,99.0,11.0,
IT,HUA_15,TOTAL,2013,15379.0,,,,,,99.0,4.0,
IT,HUA_15,TOTAL,2023,9310.0,,,,,,99.0,4.0,
IT,HUA_15,TOTAL,2013,9513.0,,,,,,99.0,5.0,
IT,HUA_15,TOTAL,2023,7551.0,,,,,,99.0,5.0,
IT,HUA_15,TOTAL,2013,33023.0,,,,,,99.0,6.0,
IT,HUA_15,TOTAL,2023,29496.0,,,,,,99.0,6.0,
IT,HUA_15,TOTAL,2013,3914.0,,,,,,99.0,7.0,
IT,HUA_15,TOTAL,2023,3009.0,,,,,,99.0,7.0,
IT,HUA_15,TOTAL,2013,12184.0,,,,,,99.0,12.0,
IT,HUA_15,TOTAL,2023,5618.0,,,,,,99.0,12.0,
IT,HUA_15,TOTAL,2013,125289.0,,,,,,99.0,99.0,
IT,HUA_15,TOTAL,2023,84276.0,,,,,,99.0,99.0,
IT,HAUA_15,DIRVOL,2013,16.5,,,,,,3.0,99.0,
IT,HAUA_15,DIRVOL,2023,11.2,,,,,,3.0,99.0,
IT,HAUA_15,DIRVOL,2013,17.3,,,,,,4.0,99.0,
IT,HAUA_15,DIRVOL,2023,11.0,,,,,,4.0,99.0,
IT,HAUA_15,DIRVOL,2013,15.5,,,,,,7.0,99.0,
IT,HAUA_15,DIRVOL,2023,11.4,,,,,,7.0,99.0,
IT,HAUA_15,DIRVOL,2013,15.1,,,,,,11.0,99.0,
IT,HAUA_15,DIRVOL,2023,10.2,,,,,,11.0,99.0,
IT,HAUA_15,DIRVOL,2013,13.9,,,,,,99.0,1.0,
IT,HAUA_15,DIRVOL,2023,8.3,,,,,,99.0,1.0,
IT,HAUA_15,DIRVOL,2013,18.1,,,,,,99.0,11.0,
IT,HAUA_15,DIRVOL,2023,13.3,,,,,,99.0,11.0,
IT,HAUA_15,DIRVOL,2013,19.8,,,,,,99.0,4.0,
IT,HAUA_15,DIRVOL,2023,13.1,,,,,,99.0,4.0,
IT,HAUA_15,DIRVOL,2013,18.6,,,,,,99.0,5.0,
IT,HAUA_15,DIRVOL,2023,14.6,,,,,,99.0,5.0,
IT,HAUA_15,DIRVOL,2013,17.6,,,,,,99.0,6.0,
IT,HAUA_15,DIRVOL,2023,13.4,,,,,,99.0,6.0,
IT,HAUA_15,DIRVOL,2013,14.5,,,,,,99.0,7.0,
IT,HAUA_15,DIRVOL,2023,14.6,,,,,,99.0,7.0,
IT,HAUA_15,DIRVOL,2013,17.4,,,,,,99.0,12.0,
IT,HAUA_15,DIRVOL,2023,11.3,,,,,,99.0,12.0,
IT,HAUA_15,DIRVOL,2013,16.0,,,,,,99.0,99.0,
IT,HAUA_15,DIRVOL,2023,11.0,,,,,,99.0,99.0,
IT,HAUA_15,ORGVOL,2013,24.0,,,,,,3.0,99.0,
IT,HAUA_15,ORGVOL,2023,24.1,,,,,,3.0,99.0,
IT,HAUA_15,ORGVOL,2013,17.2,,,,,,4.0,99.0,
IT,HAUA_15,ORGVOL,2023,19.1,,,,,,4.0,99.0,
IT,HAUA_15,ORGVOL,2013,18.2,,,,,,7.0,99.0,
IT,HAUA_15,ORGVOL,2023,17.9,,,,,,7.0,99.0,
IT,HAUA_15,ORGVOL,2013,19.6,,,,,,11.0,99.0,
IT,HAUA_15,ORGVOL,2023,15.5,,,,,,11.0,99.0,
IT,HAUA_15,ORGVOL,2013,15.1,,,,,,99.0,1.0,
IT,HAUA_15,ORGVOL,2023,14.0,,,,,,99.0,1.0,
IT,HAUA_15,ORGVOL,2013,22.1,,,,,,99.0,11.0,
IT,HAUA_15,ORGVOL,2023,20.8,,,,,,99.0,11.0,
IT,HAUA_15,ORGVOL,2013,19.2,,,,,,99.0,4.0,
IT,HAUA_15,ORGVOL,2023,17.4,,,,,,99.0,4.0,
IT,HAUA_15,ORGVOL,2013,14.4,,,,,,99.0,5.0,
IT,HAUA_15,ORGVOL,2023,18.1,,,,,,99.0,5.0,
IT,HAUA_15,ORGVOL,2013,28.1,,,,,,99.0,6.0,
IT,HAUA_15,ORGVOL,2023,22.9,,,,,,99.0,6.0,
IT,HAUA_15,ORGVOL,2013,32.5,,,,,,99.0,7.0,
IT,HAUA_15,ORGVOL,2023,17.9,,,,,,99.0,7.0,
IT,HAUA_15,ORGVOL,2013,18.3,,,,,,99.0,12.0,
IT,HAUA_15,ORGVOL,2023,21.5,,,,,,99.0,12.0,
IT,HAUA_15,ORGVOL,2013,18.7,,,,,,99.0,99.0,
IT,HAUA_15,ORGVOL,2023,17.8,,,,,,99.0,99.0,
IT,HAUA_15,TOTAL,2013,21.2,,,,,,3.0,99.0,
IT,HAUA_15,TOTAL,2023,20.8,,,,,,3.0,99.0,
IT,HAUA_15,TOTAL,2013,18.3,,,,,,4.0,99.0,
IT,HAUA_15,TOTAL,2023,18.7,,,,,,4.0,99.0,
IT,HAUA_15,TOTAL,2013,18.6,,,,,,7.0,99.0,
IT,HAUA_15,TOTAL,2023,18.5,,,,,,7.0,99.0,
IT,HAUA_15,TOTAL,2013,19.5,,,,,,11.0,99.0,
IT,HAUA_15,TOTAL,2023,16.0,,,,,,11.0,99.0,
IT,HAUA_15,TOTAL,2013,15.8,,,,,,99.0,1.0,
IT,HAUA_15,TOTAL,2023,13.8,,,,,,99.0,1.0,
IT,HAUA_15,TOTAL,2013,22.1,,,,,,99.0,11.0,
IT,HAUA_15,TOTAL,2023,21.5,,,,,,99.0,11.0,
IT,HAUA_15,TOTAL,2013,20.7,,,,,,99.0,4.0,
IT,HAUA_15,TOTAL,2023,20.4,,,,,,99.0,4.0,
IT,HAUA_15,TOTAL,2013,16.7,,,,,,99.0,5.0,
IT,HAUA_15,TOTAL,2023,19.4,,,,,,99.0,5.0,
IT,HAUA_15,TOTAL,2013,25.9,,,,,,99.0,6.0,
IT,HAUA_15,TOTAL,2023,23.1,,,,,,99.0,6.0,
IT,HAUA_15,TOTAL,2013,26.3,,,,,,99.0,7.0,
IT,HAUA_15,TOTAL,2023,19.9,,,,,,99.0,7.0,
IT,HAUA_15,TOTAL,2013,19.7,,,,,,99.0,12.0,
IT,HAUA_15,TOTAL,2023,20.0,,,,,,99.0,12.0,
IT,HAUA_15,TOTAL,2013,19.0,,,,,,99.0,99.0,
IT,HAUA_15,TOTAL,2023,18.0,,,,,,99.0,99.0,
IT,PGE15_UAAV,DIRVOL,2013,103.0,,,1.0,,,,,Y15-24
IT,PGE15_UAAV,DIRVOL,2023,82.0,,,1.0,,,,,Y15-24
IT,PGE15_UAAV,DIRVOL,2013,181.0,,,1.0,,,,,Y25-34
IT,PGE15_UAAV,DIRVOL,2023,148.0,,,1.0,,,,,Y25-34
IT,PGE15_UAAV,DIRVOL,2013,285.0,,,1.0,,,,,Y35-44
IT,PGE15_UAAV,DIRVOL,2023,188.0,,,1.0,,,,,Y35-44
IT,PGE15_UAAV,DIRVOL,2013,333.0,,,1.0,,,,,Y45-54
IT,PGE15_UAAV,DIRVOL,2023,212.0,,,1.0,,,,,Y45-54
IT,PGE15_UAAV,DIRVOL,2013,276.0,,,1.0,,,,,Y55-64
IT,PGE15_UAAV,DIRVOL,2023,239.0,,,1.0,,,,,Y55-64
IT,PGE15_UAAV,DIRVOL,2013,186.0,,,1.0,,,,,Y65-74
IT,PGE15_UAAV,DIRVOL,2023,224.0,,,1.0,,,,,Y65-74
IT,PGE15_UAAV,DIRVOL,2013,68.0,,,1.0,,,,,Y_GE75
IT,PGE15_UAAV,DIRVOL,2023,92.0,,,1.0,,,,,Y_GE75
IT,PGE15_UAAV,DIRVOL,2013,1433.0,,,1.0,,,,,Y_GE15
IT,PGE15_UAAV,DIRVOL,2023,1186.0,,,1.0,,,,,Y_GE15
IT,PGE15_UAAV,DIRVOL,2013,115.0,,,2.0,,,,,Y15-24
IT,PGE15_UAAV,DIRVOL,2023,89.0,,,2.0,,,,,Y15-24
IT,PGE15_UAAV,DIRVOL,2013,185.0,,,2.0,,,,,Y25-34
IT,PGE15_UAAV,DIRVOL,2023,108.0,,,2.0,,,,,Y25-34
IT,PGE15_UAAV,DIRVOL,2013,406.0,,,2.0,,,,,Y35-44
IT,PGE15_UAAV,DIRVOL,2023,201.0,,,2.0,,,,,Y35-44
IT,PGE15_UAAV,DIRVOL,2013,308.0,,,2.0,,,,,Y45-54
IT,PGE15_UAAV,DIRVOL,2023,327.0,,,2.0,,,,,Y45-54
IT,PGE15_UAAV,DIRVOL,2013,261.0,,,2.0,,,,,Y55-64
IT,PGE15_UAAV,DIRVOL,2023,295.0,,,2.0,,,,,Y55-64
IT,PGE15_UAAV,DIRVOL,2013,182.0,,,2.0,,,,,Y65-74
IT,PGE15_UAAV,DIRVOL,2023,186.0,,,2.0,,,,,Y65-74
IT,PGE15_UAAV,DIRVOL,2013,125.0,,,2.0,,,,,Y_GE75
IT,PGE15_UAAV,DIRVOL,2023,135.0,,,2.0,,,,,Y_GE75
IT,PGE15_UAAV,DIRVOL,2013,1583.0,,,2.0,,,,,Y_GE15
IT,PGE15_UAAV,DIRVOL,2023,1341.0,,,2.0,,,,,Y_GE15
IT,PGE15_UAAV,DIRVOL,2013,218.0,,,9.0,,,,,Y15-24
IT,PGE15_UAAV,DIRVOL,2023,171.0,,,9.0,,,,,Y15-24
IT,PGE15_UAAV,DIRVOL,2013,366.0,,,9.0,,,,,Y25-34
IT,PGE15_UAAV,DIRVOL,2023,255.0,,,9.0,,,,,Y25-34
IT,PGE15_UAAV,DIRVOL,2013,692.0,,,9.0,,,,,Y35-44
IT,PGE15_UAAV,DIRVOL,2023,389.0,,,9.0,,,,,Y35-44
IT,PGE15_UAAV,DIRVOL,2013,642.0,,,9.0,,,,,Y45-54
IT,PGE15_UAAV,DIRVOL,2023,539.0,,,9.0,,,,,Y45-54
IT,PGE15_UAAV,DIRVOL,2013,538.0,,,9.0,,,,,Y55-64
IT,PGE15_UAAV,DIRVOL,2023,534.0,,,9.0,,,,,Y55-64
IT,PGE15_UAAV,DIRVOL,2013,368.0,,,9.0,,,,,Y65-74
IT,PGE15_UAAV,DIRVOL,2023,410.0,,,9.0,,,,,Y65-74
IT,PGE15_UAAV,DIRVOL,2013,192.0,,,9.0,,,,,Y_GE75
IT,PGE15_UAAV,DIRVOL,2023,227.0,,,9.0,,,,,Y_GE75
IT,PGE15_UAAV,DIRVOL,2013,3016.0,,,9.0,,,,,Y_GE15
IT,PGE15_UAAV,DIRVOL,2023,2526.0,,,9.0,,,,,Y_GE15
IT,PGE15_UAAV,ORGVOL,2013,229.0,,,1.0,,,,,Y15-24
IT,PGE15_UAAV,ORGVOL,2023,172.0,,,1.0,,,,,Y15-24
IT,PGE15_UAAV,ORGVOL,2013,270.0,,,1.0,,,,,Y25-34
IT,PGE15_UAAV,ORGVOL,2023,144.0,,,1.0,,,,,Y25-34
IT,PGE15_UAAV,ORGVOL,2013,397.0,,,1.0,,,,,Y35-44
IT,PGE15_UAAV,ORGVOL,2023,189.0,,,1.0,,,,,Y35-44
IT,PGE15_UAAV,ORGVOL,2013,494.0,,,1.0,,,,,Y45-54
IT,PGE15_UAAV,ORGVOL,2023,304.0,,,1.0,,,,,Y45-54
IT,PGE15_UAAV,ORGVOL,2013,443.0,,,1.0,,,,,Y55-64
IT,PGE15_UAAV,ORGVOL,2023,346.0,,,1.0,,,,,Y55-64
IT,PGE15_UAAV,ORGVOL,2013,288.0,,,1.0,,,,,Y65-74
IT,PGE15_UAAV,ORGVOL,2023,350.0,,,1.0,,,,,Y65-74
IT,PGE15_UAAV,ORGVOL,2013,101.0,,,1.0,,,,,Y_GE75
IT,PGE15_UAAV,ORGVOL,2023,144.0,,,1.0,,,,,Y_GE75
IT,PGE15_UAAV,ORGVOL,2013,2223.0,,,1.0,,,,,Y_GE15
IT,PGE15_UAAV,ORGVOL,2023,1647.0,,,1.0,,,,,Y_GE15
IT,PGE15_UAAV,ORGVOL,2013,222.0,,,2.0,,,,,Y15-24
IT,PGE15_UAAV,ORGVOL,2023,136.0,,,2.0,,,,,Y15-24
IT,PGE15_UAAV,ORGVOL,2013,221.0,,,2.0,,,,,Y25-34
IT,PGE15_UAAV,ORGVOL,2023,134.0,,,2.0,,,,,Y25-34
IT,PGE15_UAAV,ORGVOL,2013,363.0,,,2.0,,,,,Y35-44
IT,PGE15_UAAV,ORGVOL,2023,172.0,,,2.0,,,,,Y35-44
IT,PGE15_UAAV,ORGVOL,2013,390.0,,,2.0,,,,,Y45-54
IT,PGE15_UAAV,ORGVOL,2023,304.0,,,2.0,,,,,Y45-54
IT,PGE15_UAAV,ORGVOL,2013,362.0,,,2.0,,,,,Y55-64
IT,PGE15_UAAV,ORGVOL,2023,366.0,,,2.0,,,,,Y55-64
IT,PGE15_UAAV,ORGVOL,2013,243.0,,,2.0,,,,,Y65-74
IT,PGE15_UAAV,ORGVOL,2023,270.0,,,2.0,,,,,Y65-74
IT,PGE15_UAAV,ORGVOL,2013,99.0,,,2.0,,,,,Y_GE75
IT,PGE15_UAAV,ORGVOL,2023,146.0,,,2.0,,,,,Y_GE75
IT,PGE15_UAAV,ORGVOL,2013,1900.0,,,2.0,,,,,Y_GE15
IT,PGE15_UAAV,ORGVOL,2023,1527.0,,,2.0,,,,,Y_GE15
IT,PGE15_UAAV,ORGVOL,2013,451.0,,,9.0,,,,,Y15-24
IT,PGE15_UAAV,ORGVOL,2023,308.0,,,9.0,,,,,Y15-24
IT,PGE15_UAAV,ORGVOL,2013,491.0,,,9.0,,,,,Y25-34
IT,PGE15_UAAV,ORGVOL,2023,278.0,,,9.0,,,,,Y25-34
IT,PGE15_UAAV,ORGVOL,2013,760.0,,,9.0,,,,,Y35-44
IT,PGE15_UAAV,ORGVOL,2023,360.0,,,9.0,,,,,Y35-44
IT,PGE15_UAAV,ORGVOL,2013,884.0,,,9.0,,,,,Y45-54
IT,PGE15_UAAV,ORGVOL,2023,607.0,,,9.0,,,,,Y45-54
IT,PGE15_UAAV,ORGVOL,2013,805.0,,,9.0,,,,,Y55-64
IT,PGE15_UAAV,ORGVOL,2023,711.0,,,9.0,,,,,Y55-64
IT,PGE15_UAAV,ORGVOL,2013,531.0,,,9.0,,,,,Y65-74
IT,PGE15_UAAV,ORGVOL,2023,621.0,,,9.0,,,,,Y65-74
IT,PGE15_UAAV,ORGVOL,2013,199.0,,,9.0,,,,,Y_GE75
IT,PGE15_UAAV,ORGVOL,2023,290.0,,,9.0,,,,,Y_GE75
IT,PGE15_UAAV,ORGVOL,2013,4123.0,,,9.0,,,,,Y_GE15
IT,PGE15_UAAV,ORGVOL,2023,3175.0,,,9.0,,,,,Y_GE15
IT,PGE15_UAPV,DIRVOL,2013,3.3,,,1.0,,,,,Y15-24
IT,PGE15_UAPV,DIRVOL,2023,2.7,,,1.0,,,,,Y15-24
IT,PGE15_UAPV,DIRVOL,2013,5.2,,,1.0,,,,,Y25-34
IT,PGE15_UAPV,DIRVOL,2023,4.7,,,1.0,,,,,Y25-34
IT,PGE15_UAPV,DIRVOL,2013,5.9,,,1.0,,,,,Y35-44
IT,PGE15_UAPV,DIRVOL,2023,5.3,,,1.0,,,,,Y35-44
IT,PGE15_UAPV,DIRVOL,2013,7.5,,,1.0,,,,,Y45-54
IT,PGE15_UAPV,DIRVOL,2023,4.7,,,1.0,,,,,Y45-54
IT,PGE15_UAPV,DIRVOL,2013,7.3,,,1.0,,,,,Y55-64
IT,PGE15_UAPV,DIRVOL,2023,5.4,,,1.0,,,,,Y55-64
IT,PGE15_UAPV,DIRVOL,2013,6.1,,,1.0,,,,,Y65-74
IT,PGE15_UAPV,DIRVOL,2023,7.1,,,1.0,,,,,Y65-74
IT,PGE15_UAPV,DIRVOL,2013,2.9,,,1.0,,,,,Y_GE75
IT,PGE15_UAPV,DIRVOL,2023,3.0,,,1.0,,,,,Y_GE75
IT,PGE15_UAPV,DIRVOL,2013,5.7,,,1.0,,,,,Y_GE15
IT,PGE15_UAPV,DIRVOL,2023,4.8,,,1.0,,,,,Y_GE15
IT,PGE15_UAPV,DIRVOL,2013,3.9,,,2.0,,,,,Y15-24
IT,PGE15_UAPV,DIRVOL,2023,3.2,,,2.0,,,,,Y15-24
IT,PGE15_UAPV,DIRVOL,2013,5.4,,,2.0,,,,,Y25-34
IT,PGE15_UAPV,DIRVOL,2023,3.6,,,2.0,,,,,Y25-34
IT,PGE15_UAPV,DIRVOL,2013,8.3,,,2.0,,,,,Y35-44
IT,PGE15_UAPV,DIRVOL,2023,5.7,,,2.0,,,,,Y35-44
IT,PGE15_UAPV,DIRVOL,2013,6.6,,,2.0,,,,,Y45-54
IT,PGE15_UAPV,DIRVOL,2023,7.1,,,2.0,,,,,Y45-54
IT,PGE15_UAPV,DIRVOL,2013,6.7,,,2.0,,,,,Y55-64
IT,PGE15_UAPV,DIRVOL,2023,6.4,,,2.0,,,,,Y55-64
IT,PGE15_UAPV,DIRVOL,2013,5.3,,,2.0,,,,,Y65-74
IT,PGE15_UAPV,DIRVOL,2023,5.2,,,2.0,,,,,Y65-74
IT,PGE15_UAPV,DIRVOL,2013,3.3,,,2.0,,,,,Y_GE75
IT,PGE15_UAPV,DIRVOL,2023,3.1,,,2.0,,,,,Y_GE75
IT,PGE15_UAPV,DIRVOL,2013,5.9,,,2.0,,,,,Y_GE15
IT,PGE15_UAPV,DIRVOL,2023,5.1,,,2.0,,,,,Y_GE15
IT,PGE15_UAPV,DIRVOL,2013,3.6,,,9.0,,,,,Y15-24
IT,PGE15_UAPV,DIRVOL,2023,2.9,,,9.0,,,,,Y15-24
IT,PGE15_UAPV,DIRVOL,2013,5.3,,,9.0,,,,,Y25-34
IT,PGE15_UAPV,DIRVOL,2023,4.1,,,9.0,,,,,Y25-34
IT,PGE15_UAPV,DIRVOL,2013,7.1,,,9.0,,,,,Y35-44
IT,PGE15_UAPV,DIRVOL,2023,5.5,,,9.0,,,,,Y35-44
IT,PGE15_UAPV,DIRVOL,2013,7.0,,,9.0,,,,,Y45-54
